_id,negative_review
ObjectId("5e6e1c4afe6ac8a1e66850ca"),اشترينا هذا الجهاز اللوحي لمدة 5 سنوات من العمر لأن جميع الأجهزة اللوحية الأخرى المخصصة للأطفال كانت محدودة بما تحتويه عليه. يجب تغيير شيء ما فيما يتعلق بمنفذ الشاحن. المنطقة الصغيرة التي بها شريط صغير تحافظ على الانحناء إلى النقطة ، بعد 5 أشهر من قطعها ، وبالطبع انتهى الضمان. أنا على أقراص. إذا كان بإمكانك شرائه يوم الجمعة السوداء مقابل 25.00 دولارًا أو أقل ، فيجب أن يكون هذا السعر طوال العام. لذلك الآن ليس لديه جهاز لوحي لأنني لا أرسله ليعيده لي شخص آخر .. مجدد. أشعر بخيبة أمل كبيرة.
ObjectId("5e6e1c4ffe6ac8a1e66850cb"),لا يمكنني التغلب على السعر الذي اشتريته من Best Buy. لقد صمدت بشكل جيد داخل علبة سمين اشتريناها ، والشاشة جميلة وحادة. ومع ذلك ، تم إغلاق الوحدة بشكل عشوائي وترفض تشغيل الطاقة دون ملامسة الماء أو أي قطرات. أنا سعيد لأن خطة الاستبدال كانت ميسورة للغاية.
ObjectId("5e6e1c53fe6ac8a1e66850cc"),من الصعب اكتشاف استخدام هذا الجهاز اللوحي لا يمكنه معرفة كيفية إغلاق التطبيقات. يقول أيضًا عدم وجود مساحة تخزين لتشغيل شبكة wifi. أخيرًا اشترى ثلاثة منهم وواحد لا يعمل أتمنى أن يأتي مع دليل المستخدم
ObjectId("5e6e1c57fe6ac8a1e66850cd"),منتج جيد. اشتريته لشخص آخر ، لذلك قضيت القليل من الوقت في ذلك.
ObjectId("5e6e1c5ffe6ac8a1e66850ce"),لقد قمت بتحديث سيارتي الائتمانية د منذ أكثر من ستة أسابيع. لن أزعجك في المستقبل.
ObjectId("5e6e1c62fe6ac8a1e66850cf"),ملكية للغاية ، التطبيقات التي أحبتها ابنتي لم أتمكن من تثبيتها عليها لذا كان الأمر في الأساس غير ذي قيمة بالنسبة لي وأعدتها.
ObjectId("5e6e1c69fe6ac8a1e66850d0"),هذا هو أول منتج اشتريته من أمازون. اعتقدت أن البطاريات ستكون محاولة أولى جيدة لأنه لا يمكن أن يكون هناك فرق كبير بين البطاريات القلوية ، وأنا مدرس موسيقى عامل. أغني مع فرقة وأستخدم ميكروفون Shure Wireless Beta 58. تدوم مجموعة عادية من البطاريات القلوية حوالي 7-8 ساعات في الميكروفون. الحفلة الأولى التي استخدمتها مع هذه كانت حوالي 3 1/2 ساعة مع الميكروفون وبحلول نهاية الحفلة ، كان الضوء الموجود على الميكروفون يوضح أن البطارية كانت على وشك الموت. لقد كنت محظوظًا فقط لأنها استمرت لفترة كافية للحفل بأكمله. عادة يمكنني الحصول على اثنين من العربات الكاملة من بطارية قلوية. على سبيل المقارنة ، عادة ما أشتري أرخص صناديق البطاريات من لوي. هذه البطاريات أغلى قليلاً من Amazon Basics وتدوم مرتين في الميكروفون الخاص بي ، ولا أستطيع أن أقول كيف تعمل هذه البطاريات في أشياء أخرى ، ولكن يمكنني أن أقول إن ما أستخدمها لأنها مضيعة كبيرة مال. أفضل استخدام البطاريات التي تكلف 15-20 أكثر وتدوم مرتين.
ObjectId("5e6e1c6dfe6ac8a1e66850d1"),البطاريات أقل عمراً بشكل ملحوظ مقارنة بالعلامات التجارية الأخرى. خائب الامل!
ObjectId("5e6e1c71fe6ac8a1e66850d2"),يجب أن أقول أن هذا لم يكن شراءًا رائعًا ، ومن المرجح أن نستفيد من أكبر ميزة للمنتج ، وهي القدرة على إعادته لاسترداد الأموال بالكامل. أردنا جهازًا لوحيًا أصغر لأطفالنا ، حسنًا هذا أصغر في كل شيء ، الخيارات محدودة وقد أدركنا أننا أفضل حالًا بمجرد السماح للأطفال باستخدام الجهاز اللوحي لدينا حتى نتمكن من شراء أحدث جهاز. قد يعود هذا الشيء إلى المتجر بمجرد الليلة.
ObjectId("5e6e1c76fe6ac8a1e66850d3"),اشتريت هذا الجهاز اللوحي لابنتي البالغة من العمر 4 سنوات. الكثير من الإعلانات. أفضل دفع المزيد وليس لدي إعلان واحد.
ObjectId("5e6e1c7bfe6ac8a1e66850d4"),هذا العنصر غير مفيد لتشغيل الموسيقى من خلال التعرف على الصوت ما لم تدفع مقابل حساب أمازون برايم أو حساب أمازون الموسيقي. بمجرد قطع الاتصال ، تقوم بتشغيل الموسيقى الخاصة بك فقط من خلال التحكم اليدوي من اتصال الأسنان الزرقاء من هاتفك. بلا هدف!!! أكثر من نصف الأسئلة التي أطرحها عليها لا تعرف إجاباتها. الشيء الوحيد الذي تجيده حتى الآن هو الوقت والطقس. هذا هو في الأساس أغلى السماعة الزرقاء والساعة التي اشتريتها على الإطلاق. اريد استرجاع نقودي
ObjectId("5e6e1c83fe6ac8a1e66850d5"),رأيي يأتي من كونه مجرد مستخدم IPad. وكان الغرض من شرائي هو حفيدة شابة هدفها الوحيد الآن سرقة آيباد الخاص بي لمشاهدة الرسوم المتحركة على يوتيوب ، وهي تعمل بشكل جيد للغاية ، وأنا أعطي هذه النجوم 3 لأنني أعيد هذا في أقل من 24 ساعة . لذلك لم أعط هذا فرصة كبيرة. أولاً يبدو أنه يريدك حقًا التسجيل في Amazon Free Time (4.99 دولارًا في الشهر). سيكون تخمين تجربتي أكثر سلاسة إذا فعلت ذلك ، لذا أنشأت الملف الشخصي للطفل على الجهاز اللوحي ، نقل تطبيق YouTube إلى الملف الشخصي. تم فتح التطبيق وحصلت على اختيارات للأغاني الشائعة والموسيقى والأفلام وما إلى ذلك ... تعذر العثور على ميزة "البحث". بعد التنصت المتكرر ، تم فتح الموسيقى. فقط للحصول على تحذير بأن "هذا المحتوى مقيد في تطبيق Amazon Free Time". ماذا؟ هل يجب علي الانضمام لفتح YouTube؟ أنا متحمسة من الناحية الفنية ، لذا فإن حقيقة شعوري بالإحباط لم يكن لها تأثير جيد على الحفيدة. ربما كانت هناك طريقة أخرى حول هذا لكنني لم أنظر. لا يجب أن تضطر إلى ذلك. قم بتركيب هذا مع الإعلانات العشوائية للألعاب ، Amazon Prime ، إلخ التي تنبثق والتي كانت كافية بالنسبة لي. إذا عدنا للحصول على جهاز لوحي يعمل بنظام Windows حيث تنقر على تطبيق YouTube تحصل على ما تتوقعه دون قيود. بالنسبة لسعر 49.99 دولارًا ، كان عليّ تجربة ذلك. لكن ليس لي.
ObjectId("5e6e1c86fe6ac8a1e66850d6"),يحب عمري البالغ من العمر 5 سنوات ذلك ، ولكننا نعاني من بعض المشاكل الصوتية من وقت لآخر.
ObjectId("5e6e1c8afe6ac8a1e66850d7"),ليس من المعجبين ، يبدو أن نفاد سريع
ObjectId("5e6e1c8efe6ac8a1e66850d8"),في رأيي اشتريت لعبة جيدة جدًا للأشخاص الذين يحبون اللعب بتكنولوجيا المستقبل .. أنا أستمتع حقًا عندما أظهرها لأصدقائي وهم معجبون. ولكن لسوء الحظ أنها ليست مفيدة لمعظم المستخدمين القياسيين. كما قلت في معظم الحالات ، إنها مجرد "لعبة جيدة" ...
ObjectId("5e6e1c92fe6ac8a1e66850d9"),يحتوي هذا الشيء على مشكلات اتصال رئيسية ، ويوفر أموالك وانتظر إصدارًا أحدث.
ObjectId("5e6e1c97fe6ac8a1e66850da"),على الرغم من أن لديّ جهاز Roku ثلاثة قام بمعظم ما أحتاجه ، فإن Playstation Vue غير متاح ولكنه متاح على Fire TV. إذا كان لديك عضوية رئيسية ، فربما يكون هذا لك. إذا كنت أحد الأشخاص الذين لا يحبونني ، فهذه ليست سوى طريقة لأمازون لجعلك تشتري المزيد من الأشياء منهم. لا يمكنك تعيين القائمة بحيث تعرض المحتوى الذي تملكه فقط ولا يمكن وضع التطبيقات التي قمت بتنزيلها أولاً في القائمة.
ObjectId("5e6e1c9cfe6ac8a1e66850db"),ثم هناك رخيصة. نعم البطاريات الرخيصة على ما يرام ولكن أيضا الأداء الرخيص. هذه النصف الأخير من الوقت الذي تعمل فيه بطاريات ماركة C's house (في نفس الوحدة) مقابل القليل من المال فقط. بخيبة أمل لأنني كنت آمل أن الأمازون قد تحاول فقط وضع اسم العلامة التجارية الخاصة بهم على أشياء محترمة في منتصف الطريق.هناك سبب لإرسالهم لك صندوقًا كبيرًا بالكامل من 'em ، ...... سوف تذهب من خلالهم بسرعة.
ObjectId("5e6e1ca0fe6ac8a1e66850dc"),أنا لا أعرف لماذا لن يتم تضمين هذا في أوقد. إنه مثل بيع جهاز بدون كل الأجزاء
ObjectId("5e6e1ca4fe6ac8a1e66850dd"),لم يكن لديهم أي تهمة لهم. مضيعة المال.
ObjectId("5e6e1ca9fe6ac8a1e66850de"),لقد امتلكت عددًا قليلاً من الأجهزة اللوحية وأملك حاليًا جهاز iPad و iPhone. أنا مستثمر في نظام Amazon البيئي عبر أجهزة قراءة Kindle الإلكترونية و Fire TV. هذا الجهاز اللوحي بأسعار معقولة بشكل لا يصدق ويقدم أداء مقبولًا ولكنه مقيد بشدة إذا كنت لا تعرف كيفية تثبيت متجر Google Play حيث يفتقد Amazon App Store عددًا كبيرًا من "التطبيقات اليومية". إنه ملحق رائع لـ Fire TV's وهو بالتأكيد خيار جيد كجهاز لوحي أساسي للأطفال أو الآباء الذين ليس لديهم ميزانية Apple. أنا شخصياً ما زلت أجد نفسي أتصل بجهاز iPad.
ObjectId("5e6e1cadfe6ac8a1e66850df"),ليست رائعة - لا أعتقد أن هذه البطاريات تستمر لفترة أطول من تلك التي أشتريها في متاجر الدولار.
ObjectId("5e6e1cb0fe6ac8a1e66850e0"),طيب للمراهقين الأصغر سنا. منتج متوسط. لا يزال يستحق سعر البيع.
ObjectId("5e6e1cb4fe6ac8a1e66850e1"),كانت على ما يرام. أنت بحاجة إلى الإنترنت. SDmini أمر صعب.
ObjectId("5e6e1cb8fe6ac8a1e66850e2"),نحن نحبها (هذا أنا وزوجتي). ابني وابنتي في القانون وفتاتان تحبهما جميعًا.
ObjectId("5e6e1cbffe6ac8a1e66850e3"),الإيجابيات: - يعمل Amazon Prime على ذلك. - لا يزال بإمكانك تحميل التطبيقات ، مثل Kodi.Cons: - لا تعد الترقية الجيدة عبر Fire TV الأصلي أسوأ في بعض الجوانب. - من الصعب الضغط على الأزرار البعيدة (مقارنة بـ Fire الأصلي TV) - يفقد جهاز التحكم عن بعد الاتصال بشكل متكرر ويستغرق العديد من الضغطات على الزر أو إزالة البطاريات البعيدة لإصلاحها - الواجهة ليست سريعة مثل Fire TV الأصلي- نفس الواجهة مثل Fire TV الأصلي: لا تزال هناك طريقة جيدة لفرز تطبيقاتك أو حدد موقع Prime الذي تريده. - يبدو البحث الصوتي تقريبًا مثل Fire TV الأصلي. اليكسا لا تضيف شيئا مهما. لا يزال لا يمكنك استخدامه للبحث في تطبيقات الطرف الثالث ، مثل Youtube. - أما بالنسبة لفك تشفير الفيديو في Kodi ، فإن الأداء ليس أفضل بكثير من Fire TV الأصلي. ستتمكن من تشغيل محتوى HEVC بجودة 1080 بكسل بدون مشكلة ، ولكن 1080p .264 hi10p (تم فك ترميزه) لا يعمل بشكل جيد. ببساطة لا توجد قوة كافية. 4k فك التشفير هو ضرب وتفوت. يجب أن يتم تشفيره خصيصًا لكي يعمل Fire TV (معدل البت المنخفض ، معدل إطار منخفض في الثانية) بشكل صحيح. - الأداء العام للنظام سيء. عند الجلوس في وضع الخمول ، ترتفع نسبة استخدام وحدات المعالجة المركزية بنسبة تصل إلى 60٪ والذاكرة بنسبة 60٪. نظام التشغيل غير محسن بشكل جيد ، لست واثقًا من أن أمازون يمكنها إصلاح هذه المشكلات في الوقت المناسب وأن منافسيها سيطلقون مشغلات الوسائط الخاصة بهم قريبًا ، لذلك من المحتمل أن أعود هذا بينما لا يزال بإمكاني ذلك.
